x,y,z
1.4051,0.8598,0.7686
3.6753,2.4927,-0.1148
1.7691,2.8490,-0.9956
3.4466,1.0346,-0.9734
1.2866,1.7407,0.1141
2.2661,1.7824,-0.7876
2.3573,2.1578,-0.9806
2.1986,0.5498,0.3832
1.6511,3.4517,-0.9248
1.5610,2.4288,-0.7501
2.6184,3.3973,-0.2644
3.5332,0.7393,-0.9048
2.9637,0.0200,0.1573
3.3321,2.6926,-0.2556
1.4233,0.3686,0.9757
2.1249,1.8783,-0.7589
0.9693,3.4344,-0.9527
0.4564,1.3739,0.9665
1.7521,1.0054,0.3747
2.0581,0.8884,0.1939
2.9366,3.7773,0.4176
0.6975,1.3109,0.9057
1.7337,0.1108,0.9628
2.3755,3.1815,-0.6640
1.4213,1.0529,0.6189
1.0294,1.4045,0.6500
3.7196,0.8653,-0.9919
0.4981,1.4297,0.9370
3.2414,3.2608,0.2173
2.5891,0.8019,-0.2468
1.3200,3.3672,-0.9997
1.8296,0.7012,0.5735
3.7532,1.8606,-0.6205
3.8049,0.9098,-1.0000
2.2481,2.8260,-0.9353
1.9180,2.9337,-0.9903
1.8499,2.2182,-0.7995
1.8002,3.9557,-0.5032
3.9408,3.9960,0.9966
2.0755,2.2783,-0.9364
0.8424,1.3987,0.7837
3.6326,1.7505,-0.7834
2.8588,0.0928,0.1888
2.7897,0.0813,0.2673
0.1642,1.5863,0.9839
2.8941,0.6762,-0.4157
3.5451,1.7445,-0.8380
2.8486,1.3700,-0.8805
1.3788,1.3222,0.4264
2.5175,1.9058,-0.9585
2.0470,0.5826,0.4899
2.4067,2.2498,-0.9984
2.3952,3.9184,0.0303
2.9689,1.8890,-0.9894
2.2649,3.7745,-0.2414
0.0267,3.4279,-0.3079
1.0651,0.8027,0.9562
3.6614,1.1124,-0.9981
3.7894,0.9719,-0.9988
2.8260,1.4255,-0.8957
2.3624,2.6022,-0.9684
2.3133,3.1447,-0.7347
0.8509,0.1236,0.8274
2.1159,0.1968,0.7372
0.1068,1.5813,0.9931
1.5360,2.4317,-0.7353
0.4981,1.5844,0.8719
2.9978,1.8016,-0.9962
2.8825,3.4197,0.0190
2.8197,1.7651,-0.9919
3.5659,3.3439,0.5864
2.4663,2.9652,-0.7524
2.3488,1.9347,-0.9094
0.0792,1.0645,0.9102
0.0665,0.5632,0.5889
3.2108,1.8359,-0.9446
1.6331,3.1660,-0.9962
1.8424,1.3687,-0.0695
3.7808,3.7098,0.9347
2.8784,1.4536,-0.9285
0.1427,1.6776,0.9691
0.5230,0.3145,0.7430
2.0111,0.3928,0.6726
1.5491,2.6758,-0.8835
0.0101,3.1858,-0.0543
1.6546,3.7970,-0.7390
3.1304,3.0713,-0.0815
1.3572,0.3914,0.9842
0.3148,0.3251,0.5971
2.6591,3.0976,-0.5024
1.9997,2.3780,-0.9445
3.6682,0.5491,-0.8799
1.9288,2.8678,-0.9965
2.6529,3.7262,0.0957
1.3312,0.1202,0.9929
3.0218,0.9662,-0.7489
2.8944,2.5862,-0.7191
3.0047,3.6051,0.3208
2.7569,0.9733,-0.5552
3.7747,0.0747,-0.6502
3.2744,2.9498,-0.0590
3.7764,2.9607,0.4384
0.3287,0.9669,0.9624
1.2828,3.6886,-0.9666
1.5883,3.9185,-0.7007
0.7314,2.1138,0.2920
1.1550,2.3289,-0.3357
0.9531,3.9009,-0.9900
2.9962,3.1792,-0.1076
3.2402,0.6636,-0.6906
1.0177,1.9727,0.1506
2.6195,2.1670,-0.9973
2.9033,1.9771,-0.9859
1.8275,1.5697,-0.2528
1.6423,0.7174,0.7047
0.0451,0.0220,0.0670
2.9744,0.0143,0.1522
1.8138,1.7026,-0.3661
0.4791,2.3669,0.2913
0.9413,2.9800,-0.7031
1.6662,3.1365,-0.9959
3.7495,3.8214,0.9602
3.2453,0.9305,-0.8594
0.0781,2.8459,0.2159
2.6395,3.5511,-0.0925
1.8531,1.3896,-0.1010
0.1179,0.2422,0.3524
0.7035,0.4119,0.8981
2.9113,2.4775,-0.7799
3.6131,2.8329,0.1621
2.9513,1.4268,-0.9447
1.5135,1.6131,0.0150
0.7174,3.4983,-0.8792
1.8213,1.4055,-0.0850
2.5871,1.0931,-0.5129
2.6186,2.1383,-0.9990
0.6449,2.5081,-0.0114
2.4340,3.5726,-0.2730
3.5798,0.5315,-0.8247
1.5959,1.5899,-0.0442
0.4748,0.9263,0.9856
3.9208,0.8763,-0.9964
0.5972,2.1275,0.4049
0.1355,2.1093,0.7814
3.8153,0.3694,-0.8640
3.0470,0.3277,-0.2310
1.7329,2.8816,-0.9952
0.1336,2.1369,0.7650
0.3781,0.6013,0.8302
3.4819,0.3413,-0.6300
2.9931,2.3217,-0.8239
2.3200,1.8862,-0.8746
2.3402,2.1575,-0.9770
2.1930,2.8140,-0.9569
3.6665,2.5521,-0.0646
2.5545,1.9621,-0.9809
0.7229,0.4906,0.9369
3.1383,3.9333,0.7093
1.6084,0.9355,0.5627
3.6626,1.9044,-0.6566
2.3564,1.1579,-0.3641
2.0906,1.7509,-0.6442
3.1386,2.9832,-0.1607
2.2500,3.8731,-0.1594
3.4484,2.8915,0.0567
0.1617,3.0891,-0.1089
1.2276,0.6718,0.9465
1.4884,3.8158,-0.8299
3.8834,2.0126,-0.3775
1.4111,2.8614,-0.9048
2.8027,2.9303,-0.5228
2.6867,2.2422,-0.9766
2.3945,1.6740,-0.7998
0.9325,0.6951,0.9984
2.3577,2.5489,-0.9812
0.4369,3.0779,-0.3646
0.8940,0.1646,0.8716
3.5199,1.7444,-0.8515
2.5777,1.2699,-0.6488
2.6786,0.0393,0.4112
2.3894,2.3055,-0.9998
0.9221,0.8680,0.9761
2.6281,0.0448,0.4517
2.1778,0.3919,0.5412
0.1218,2.7074,0.3073
0.8086,0.1086,0.7939
2.3316,0.4752,0.3286
0.7920,2.6418,-0.2880
2.0919,1.0025,0.0471
3.5608,3.9548,0.9433
2.4306,2.6261,-0.9413
1.6635,2.3908,-0.7912
0.3285,0.9434,0.9557
2.0196,2.6053,-0.9962
0.5480,1.4426,0.9132
1.1512,2.7697,-0.7028
1.6493,3.7563,-0.7692
3.8606,1.3108,-0.8965
1.4916,3.3817,-0.9871
2.4268,1.1763,-0.4453
2.9321,0.8809,-0.6221
1.7442,1.1349,0.2595
1.2961,1.8334,0.0122
3.2076,2.5131,-0.5333
2.7826,2.7826,-0.6578
2.5880,1.9533,-0.9854
1.6269,0.7795,0.6707
0.5359,1.4222,0.9259
2.7741,0.3940,-0.0265
3.6791,1.6646,-0.8073
3.6081,2.7824,0.1071
0.0066,0.4564,0.4466
3.0771,0.4617,-0.3868
0.1185,0.3421,0.4445
1.1289,0.7881,0.9406
0.4836,2.4776,0.1793
3.1941,0.8354,-0.7757
3.6632,2.3695,-0.2480
1.5493,0.5280,0.8745
0.0004,0.3369,0.3310
0.4928,0.6455,0.9079
2.2321,1.2221,-0.3076
1.3780,3.9550,-0.8135
0.3844,2.9643,-0.2056
1.3021,1.4776,0.3540
0.1591,2.2177,0.6924
2.4936,2.4223,-0.9794
2.2602,2.5234,-0.9975
1.2874,1.7860,0.0682
1.8875,3.6891,-0.6493
0.5482,2.0817,0.4896
1.1883,2.3190,-0.3576
0.7566,0.1340,0.7774
3.6120,3.3683,0.6420
3.1678,2.3977,-0.6576
0.6394,0.0352,0.6245
0.8384,1.1163,0.9272
3.9129,2.8418,0.4542
2.8975,3.4704,0.0845
2.5855,3.8534,0.1551
0.4389,2.1344,0.5382
2.8583,2.1002,-0.9699
0.5310,3.7185,-0.8947
0.0933,3.8593,-0.7250
2.7685,0.4431,-0.0699
2.7304,2.5480,-0.8440
1.3196,2.5367,-0.6554
2.3479,1.7650,-0.8257
2.1637,3.8240,-0.2912
3.6220,0.8832,-0.9786
1.4532,2.6925,-0.8437
2.3137,2.3880,-0.9999
0.6620,1.8737,0.5695
2.6915,1.1473,-0.6420
0.2564,0.4249,0.6298
2.4649,0.0128,0.6162
0.2914,0.8605,0.9135
3.9011,0.4699,-0.9423
3.7102,1.4476,-0.9025
3.1667,1.6045,-0.9983
1.8475,2.1799,-0.7744
3.3226,2.0375,-0.7975
1.3796,1.9734,-0.2098
2.7470,0.6987,-0.2994
2.2102,3.1023,-0.8253
0.6730,3.1959,-0.6648
2.9320,2.6153,-0.6712
3.7478,2.6648,0.1290
0.5672,1.5040,0.8774
3.2903,2.4994,-0.4737
1.2702,2.8614,-0.8360
3.8547,2.3842,-0.0442
2.2227,2.1016,-0.9257
3.3522,2.6618,-0.2659
3.1855,3.6217,0.5004
2.2315,0.2493,0.6137
3.9174,0.5228,-0.9632
3.0259,2.2406,-0.8503
0.3654,1.2580,0.9986
0.5800,2.9318,-0.3618
2.3845,0.5031,0.2513
3.1601,2.8384,-0.2809
0.2296,1.1105,0.9735
3.4979,0.0695,-0.4131
0.1637,2.9913,-0.0134
3.3898,2.7997,-0.0936
2.3817,1.4736,-0.6546
1.2274,2.8893,-0.8277
2.4202,0.9939,-0.2692
2.3951,1.1362,-0.3799
1.7083,0.1607,0.9559
0.3613,0.0101,0.3629
3.3356,3.2691,0.3160
3.6170,3.7542,0.8857
3.5217,0.3830,-0.6911
2.8956,2.2974,-0.8867
0.6665,0.7443,0.9872
0.0762,0.8874,0.8213
3.2650,3.2870,0.2655
2.7836,2.9720,-0.5034
2.0534,2.4824,-0.9844
3.4926,1.9208,-0.7642
0.3832,3.0784,-0.3146
3.5764,3.0906,0.3745
1.4326,2.2893,-0.5483
3.7592,2.4015,-0.1222
0.7656,3.2031,-0.7360
3.4233,1.3097,-0.9998
3.3630,1.4185,-0.9976
1.1766,1.9577,0.0073
1.3228,0.6839,0.9065
2.6429,1.6672,-0.9202
2.1515,1.2515,-0.2585
2.6822,3.6155,0.0146
3.3051,0.1923,-0.3483
3.3357,3.4143,0.4500
2.2971,0.6605,0.1830
2.1692,1.5306,-0.5297
1.7001,3.6480,-0.8046
2.8504,1.5699,-0.9577
2.5550,3.5504,-0.1768
2.1529,2.0285,-0.8623
0.1946,3.9107,-0.8213
0.1078,2.7823,0.2488
2.9828,0.0610,0.0976
1.6290,1.9580,-0.4309
2.9204,2.5679,-0.7138
3.5324,2.2795,-0.4541
0.2248,0.0180,0.2404
3.3619,0.1040,-0.3187
0.1762,2.3205,0.6011
1.3315,0.2036,0.9994
1.9747,3.5753,-0.6692
0.7863,1.4529,0.7848
0.7542,3.4822,-0.8888
2.6455,1.2070,-0.6526
0.1418,2.5535,0.4317
0.4154,1.3943,0.9716
2.1486,3.1856,-0.8129
3.6862,2.8165,0.2178
2.1902,1.0735,-0.1219
3.5293,1.1280,-0.9985
3.2471,1.8128,-0.9402
2.0012,2.8676,-0.9878
3.4097,0.0960,-0.3562
1.9612,3.2978,-0.8543
3.6956,3.2869,0.6437
1.1196,2.4951,-0.4557
2.4681,1.0908,-0.4053
1.4771,0.9850,0.6283
2.3768,1.9805,-0.9376
3.8134,0.9914,-0.9957
1.7027,3.3713,-0.9353
3.6737,0.1350,-0.6187
3.5455,1.4904,-0.9481
0.8808,3.7789,-0.9986
3.7041,2.8173,0.2360
2.7473,0.6242,-0.2279
0.3604,0.4872,0.7496
0.0643,0.8946,0.8186
1.1089,1.5694,0.4469
1.8560,0.4684,0.7292
1.2852,3.7660,-0.9431
3.2628,3.9033,0.7726
3.7727,1.5827,-0.8003
1.1760,3.9271,-0.9246
2.7557,3.9460,0.4064
3.8606,0.4371,-0.9153
0.7980,1.0300,0.9671
1.8793,2.4047,-0.9096
2.3107,3.4155,-0.5286
1.4466,1.6496,0.0454
3.5748,2.7806,0.0721
0.9397,2.7835,-0.5493
3.0989,1.5158,-0.9952
2.1867,1.3967,-0.4275
2.4428,3.4135,-0.4140
3.4703,1.3897,-0.9891
2.6293,3.4890,-0.1641
3.9510,0.9312,-0.9856
0.1076,3.7095,-0.6253
2.4510,2.2175,-0.9990
2.3362,0.2825,0.4994
3.5228,3.0295,0.2659
3.5147,2.8018,0.0332
2.0568,0.2690,0.7283
0.0053,1.1214,0.9030
1.2365,3.5043,-0.9996
2.0964,2.0815,-0.8605
0.3782,1.3953,0.9795
2.9915,2.1585,-0.9058
2.4696,0.0631,0.5720
2.8257,3.1618,-0.2913
3.4710,0.5669,-0.7810
2.9670,1.8725,-0.9919
2.4460,2.3655,-0.9951
1.5815,1.5112,0.0489
0.1712,3.0769,-0.1063
2.5022,2.3169,-0.9943
3.6523,2.8573,0.2245
0.8707,0.1236,0.8384
1.5346,2.4272,-0.7313
2.7453,2.3209,-0.9381
1.7588,2.5169,-0.9061
0.0180,2.7625,0.3533
3.8709,2.2670,-0.1447
0.0193,3.4619,-0.3331
2.8745,2.6899,-0.6585
3.8804,1.3499,-0.8689
1.6937,0.2666,0.9251
2.9510,2.9084,-0.4112
0.8551,3.8358,-0.9998
0.4116,2.7348,-0.0048
3.8218,0.3558,-0.8604
3.2008,0.1046,-0.1630
2.5510,1.0162,-0.4129
3.6172,3.7383,0.8783
2.7954,2.1646,-0.9695
3.5359,2.3480,-0.3887
3.0855,0.1658,-0.1096
1.3444,2.7478,-0.8138
3.5008,1.3041,-0.9957
3.8714,1.2895,-0.9011
1.7469,3.1798,-0.9771
2.0807,2.6328,-1.0000
3.3684,0.2617,-0.4693
3.0964,1.4656,-0.9887
3.6439,3.0545,0.4034
0.7171,3.6537,-0.9422
1.4916,2.4117,-0.6902
2.3747,2.2725,-0.9979
1.2780,1.5177,0.3390
0.1812,3.5891,-0.5881
3.5139,3.3192,0.5226
3.5610,1.1723,-0.9998
2.3599,0.9558,-0.1732
1.2582,3.9949,-0.8574
0.9924,2.3254,-0.1753
3.4723,0.1121,-0.4285
2.5415,2.6269,-0.8978
3.5585,0.6063,-0.8537
3.5931,3.5942,0.7859
0.4568,1.0879,0.9997
2.2549,1.4015,-0.4924
1.2755,2.5469,-0.6294
2.3004,0.9795,-0.1379
3.7194,3.8230,0.9519
2.3800,3.3724,-0.5062
1.1470,0.6752,0.9686
1.8213,1.9556,-0.5935
2.0798,3.8058,-0.3872
0.7845,1.5326,0.7342
1.2702,2.7738,-0.7848
2.3935,2.1594,-0.9873
3.7943,2.3055,-0.1823
0.1191,3.5387,-0.4937
3.6338,3.5030,0.7537
1.8700,3.3338,-0.8816
3.6896,0.5953,-0.9100
2.8842,1.0832,-0.7351
1.7452,3.8976,-0.5975
3.8837,3.3097,0.7896
3.6732,3.5155,0.7868
1.5609,2.7109,-0.9045
3.4552,2.1076,-0.6597
3.5329,2.5875,-0.1620
3.8972,1.8025,-0.5509
0.1240,0.8667,0.8364
1.4910,2.1616,-0.4891
1.9938,1.7277,-0.5480
0.7389,1.2770,0.9026
3.1178,0.0192,0.0046
3.1509,2.7036,-0.4157
3.1737,0.0681,-0.1000
0.1076,2.7780,0.2531
0.4089,3.2894,-0.5284
3.6315,0.9675,-0.9936
3.9241,0.5230,-0.9650
2.8041,1.6316,-0.9620
1.1006,1.6581,0.3736
0.3533,3.2195,-0.4180
3.3158,1.5221,-0.9921
3.4948,1.8597,-0.8009
1.8691,2.1887,-0.7933
1.2423,2.5680,-0.6199
2.3259,0.5554,0.2573
0.2003,3.3353,-0.3840
1.9314,1.6305,-0.4080
0.5099,2.1629,0.4518
1.9487,2.6292,-0.9910
1.2433,2.3359,-0.4238
2.8542,0.8685,-0.5489
2.5173,1.3037,-0.6284
1.8707,1.2862,-0.0153
0.3777,2.1777,0.5532
0.6583,3.6339,-0.9130
1.8677,2.9311,-0.9963
0.6263,2.2846,0.2287
0.7687,0.3118,0.8822
0.5220,1.6069,0.8483
3.4019,3.4447,0.5341
2.9282,3.4353,0.0803
2.1710,1.4303,-0.4436
0.0482,1.6792,0.9878
0.4327,2.3331,0.3670
1.2035,3.9075,-0.9216
1.7665,1.3565,0.0187
3.9968,3.1600,0.7667
2.0610,2.9877,-0.9440
2.8804,1.1840,-0.7973
1.8742,3.7918,-0.5787
1.4740,2.9241,-0.9510
0.5930,1.6876,0.7585
0.7188,0.1836,0.7848
1.1086,2.0111,0.0218
0.8624,0.3894,0.9495
0.8723,1.7854,0.4652
3.6347,2.4555,-0.1918
1.4968,2.1320,-0.4681
3.7251,1.6574,-0.7837
1.5641,3.0259,-0.9925
0.8845,2.1394,0.1174
0.3338,2.5820,0.2239
1.9288,2.7161,-0.9977
2.6469,0.7576,-0.2599
1.8531,3.1192,-0.9664
3.1966,1.7115,-0.9809
3.1239,0.6913,-0.6239
1.4003,3.7113,-0.9214
2.0827,0.3577,0.6452
1.6732,2.0610,-0.5585
0.4869,3.9199,-0.9537
1.9949,1.9030,-0.6862
0.0615,2.9667,0.1131
0.3689,3.8660,-0.8881
3.2009,2.6927,-0.3798
1.0842,3.1993,-0.9094
2.6492,2.1263,-0.9980
0.8902,2.4912,-0.2375
1.6220,3.8071,-0.7540
2.8484,1.0465,-0.6840
3.0823,2.8344,-0.3584
0.4033,3.9628,-0.9406
3.3659,3.2002,0.2792
3.8971,2.1071,-0.2755
2.1037,0.6752,0.3548
3.8817,0.8433,-0.9999
3.2872,3.3510,0.3476
1.7097,2.2556,-0.7337
1.1181,0.4555,1.0000
1.4903,2.8110,-0.9167
3.1443,2.0763,-0.8736
0.9803,3.6085,-0.9924
2.0497,1.6990,-0.5705
0.2827,1.7308,0.9036
2.2133,0.2074,0.6601
0.0362,2.9783,0.1267
2.4162,1.0235,-0.2937
0.9551,0.3337,0.9605
1.6778,1.0051,0.4428
0.4714,3.9345,-0.9534
1.6890,1.7253,-0.2694
2.3320,3.5664,-0.3754
3.7672,1.6679,-0.7501
3.5743,1.4412,-0.9544
3.8340,1.9470,-0.4814
3.6891,1.0332,-1.0000
0.5805,1.3758,0.9266
0.8416,1.3413,0.8185
2.8554,0.9482,-0.6147
1.8357,1.2240,0.0817
2.3536,0.8802,-0.0921
1.3077,1.1021,0.6682
3.6552,1.5066,-0.9007
3.3118,0.1635,-0.3275
2.1932,0.3544,0.5597
0.2268,3.9513,-0.8606
2.6037,3.8676,0.1870
0.8610,3.4219,-0.9092
3.9197,0.4581,-0.9445
2.1480,2.0925,-0.8907
3.1839,1.9929,-0.8941
0.7513,1.5617,0.7370
1.1036,1.3174,0.6598
1.7551,3.9914,-0.5113
3.0607,0.7571,-0.6258
3.5725,3.0341,0.3178
3.2389,2.4557,-0.5552
2.1465,1.6337,-0.5961
1.9960,3.1050,-0.9254
1.2593,2.5530,-0.6216
1.8542,1.9867,-0.6436
2.5867,2.3100,-0.9831
2.2170,1.1298,-0.2038
0.8966,3.9435,-0.9919
2.3538,3.8870,-0.0424
0.8588,2.0441,0.2365
1.4064,0.5713,0.9183
2.0909,2.7467,-0.9922
2.5954,1.0302,-0.4653
0.4503,0.0395,0.4705
0.6886,1.4696,0.8324
3.4300,3.7582,0.7864
2.1624,2.8957,-0.9408
1.8372,2.5877,-0.9590
3.2736,1.9781,-0.8580
1.2092,0.4334,0.9974
0.5363,1.0750,0.9992
1.2424,2.6806,-0.7043
3.6431,3.2854,0.6014
0.1075,2.0698,0.8216
0.0826,2.8892,0.1690
2.7809,2.5865,-0.7931
0.7103,1.9705,0.4446
2.3717,3.3877,-0.5001
2.7201,0.8071,-0.3761
3.7018,2.0979,-0.4648
0.7220,0.7887,0.9982
2.6034,2.1087,-1.0000
2.7140,1.6480,-0.9392
2.5935,0.2765,0.2683
3.0351,0.3738,-0.2641
3.2577,0.3178,-0.4205
1.3289,0.2389,1.0000
2.9805,1.6228,-0.9941
3.6419,0.4247,-0.7986
0.7214,1.4753,0.8105
1.9853,0.6352,0.4978
3.6789,2.5738,-0.0305
3.0478,1.1612,-0.8760
0.3178,0.7252,0.8639
3.4999,2.8977,0.1141
1.5098,2.4905,-0.7570
1.0763,1.4806,0.5520
1.8683,2.0049,-0.6681
2.1424,2.1405,-0.9092
1.9599,3.9812,-0.3354
1.0816,2.4295,-0.3612
0.0380,0.5966,0.5928
3.0901,1.9017,-0.9612
2.6065,3.8923,0.2139
3.4954,1.0548,-0.9869
3.5836,1.1402,-0.9999
1.4721,3.5050,-0.9652
1.4244,2.4952,-0.7018
2.9504,1.0495,-0.7568
3.7829,3.5305,0.8574
1.9625,0.0150,0.9184
1.2288,2.6457,-0.6691
1.7283,3.7542,-0.7179
3.0169,3.4980,0.2297
3.5117,3.3866,0.5771
0.6901,3.8757,-0.9893
0.9329,1.5378,0.6216
2.4234,1.4642,-0.6787
1.2889,2.9683,-0.8982
3.2583,1.3912,-0.9980
0.2181,0.3541,0.5415
0.9554,2.8846,-0.6430
2.4176,0.1609,0.5338
3.0717,2.2457,-0.8225
3.8904,3.8487,0.9934
1.1599,1.9612,0.0205
2.9388,2.1865,-0.9159
1.4545,0.6449,0.8635
2.7003,0.3240,0.1170
2.7942,0.7863,-0.4249
1.6250,0.8398,0.6263
3.9837,3.5418,0.9465
3.5278,2.4553,-0.2956
0.1620,2.9336,0.0459
0.5304,0.3741,0.7861
2.4370,0.4274,0.2737
1.8103,3.1586,-0.9673
2.1378,2.3976,-0.9844
3.9933,3.7762,0.9964
1.1633,1.4164,0.5328
2.0856,2.8968,-0.9638
0.9344,2.5903,-0.3738
2.8543,0.1394,0.1474
0.2632,2.8395,0.0389
0.2285,1.2751,0.9977
3.9909,0.2910,-0.9088
1.6176,1.4897,0.0342
0.8908,3.2021,-0.8141
0.5486,1.7848,0.7230
2.3357,2.1820,-0.9811
3.2584,1.6316,-0.9843
2.9001,3.6829,0.2953
0.3211,1.3400,0.9959
1.0676,2.6902,-0.5779
1.0074,0.1206,0.9035
1.5386,3.9582,-0.7079
0.3655,2.6653,0.1106
2.7402,0.9370,-0.5103
1.7789,0.6869,0.6255
1.1155,2.1561,-0.1296
3.1113,2.9924,-0.1785
2.2087,3.1828,-0.7781
0.1808,3.5713,-0.5733
3.5333,3.2714,0.4982
3.0619,0.8037,-0.6624
0.8553,0.8882,0.9851
2.0578,0.5489,0.5098
2.9080,1.8107,-1.0000
0.0024,1.6663,0.9952
3.9855,1.3870,-0.7899
1.4552,2.9194,-0.9435
2.8146,1.1730,-0.7486
0.2967,2.0438,0.7181
3.1937,0.2978,-0.3428
1.1464,3.1345,-0.9083
1.7832,1.2456,0.1126
0.6419,2.1202,0.3705
3.5978,3.1532,0.4509
1.6214,0.6252,0.7802
2.2628,0.0654,0.7267
1.2737,0.2404,0.9984
1.9052,0.3877,0.7504
1.9929,3.6364,-0.6082
3.7140,0.0590,-0.5903
0.6815,2.9803,-0.4971
3.5764,2.9817,0.2714
3.2150,1.1097,-0.9258
1.0847,2.5558,-0.4785
2.2608,2.1999,-0.9685
3.0689,3.2770,0.0626
3.8738,1.8142,-0.5607
3.4710,0.2733,-0.5668
1.2911,3.5978,-0.9845
1.5710,0.5588,0.8478
3.5778,1.5445,-0.9172
1.8603,3.7945,-0.5878
3.1344,1.9508,-0.9313
3.2553,3.3089,0.2773
3.9404,3.3509,0.8458
3.7640,2.2931,-0.2242
0.5897,1.8329,0.6587
0.0289,2.8706,0.2398
1.0057,1.4896,0.6022
0.4601,3.4555,-0.6990
0.0659,1.7816,0.9620
2.3773,1.9120,-0.9119
3.8797,2.4338,0.0303
2.6789,2.6201,-0.8328
0.1123,2.7394,0.2859
2.3551,3.0828,-0.7481
3.6638,0.8233,-0.9747
1.8753,1.7327,-0.4497
0.4373,3.6782,-0.8271
3.4770,3.8223,0.8500
1.2513,3.8887,-0.9100
3.9751,1.5889,-0.6587
3.8097,1.4221,-0.8681
3.2877,2.9507,-0.0448
2.2798,0.9400,-0.0781
0.4323,2.2860,0.4108
2.4996,2.7335,-0.8675
0.6270,2.6637,-0.1485
1.8426,1.8164,-0.4947
2.2622,2.0525,-0.9220
2.6200,0.0974,0.4116
1.0599,0.4618,0.9988
1.9499,0.8281,0.3557
2.6356,3.0074,-0.5974
1.9881,1.6399,-0.4675
3.8357,0.7542,-0.9925
3.5720,2.1111,-0.5646
0.4688,2.3054,0.3592
0.3269,0.9558,0.9588
0.4073,3.6699,-0.8050
3.5983,1.4375,-0.9482
2.3044,1.4224,-0.5524
3.5186,1.3944,-0.9800
2.2372,0.8912,0.0131
3.0234,1.0938,-0.8280
1.5820,0.1172,0.9918
3.1741,1.7750,-0.9721
2.7480,1.8267,-0.9905
0.0065,1.4359,0.9918
0.8568,1.0965,0.9278
3.2056,3.0617,-0.0159
2.9897,1.4349,-0.9589
3.9167,0.0587,-0.7405
3.1777,0.9826,-0.8514
2.8853,0.3344,-0.0780
1.5206,2.7749,-0.9144
1.8776,1.6409,-0.3681
2.0504,2.8238,-0.9869
3.5659,2.5935,-0.1235
1.4717,3.1469,-0.9956
1.6495,1.7426,-0.2479
0.2995,2.5023,0.3333
0.2393,0.9886,0.9418
0.0224,1.0498,0.8782
1.9911,0.5425,0.5712
1.2757,2.4741,-0.5714
0.1430,1.4285,1.0000
1.0950,2.7434,-0.6418
3.0372,0.8536,-0.6811
3.4339,1.2731,-1.0000
3.0103,3.0710,-0.2005
2.7241,2.4122,-0.9115
2.7767,2.0178,-0.9966
3.7347,2.4722,-0.0762
1.4141,3.2130,-0.9964
0.9218,2.8355,-0.5776
3.0152,2.0266,-0.9462
3.9050,2.4074,0.0292
0.2646,1.9066,0.8251
1.9271,1.9880,-0.6987
3.4469,3.0685,0.2301
0.6287,2.0953,0.4056
3.4333,3.0574,0.2060
1.7370,0.7695,0.5933
3.6977,2.1624,-0.4106
2.1123,3.0351,-0.9069
1.3722,0.3492,0.9887
0.3208,3.9187,-0.8903
3.5032,2.6657,-0.1141
1.9307,0.7081,0.4819
3.0631,1.7054,-0.9984
3.8138,2.9208,0.4363
1.1466,3.4668,-0.9951
0.3604,0.0134,0.3652
3.9699,1.4125,-0.7838
2.3656,2.4283,-0.9967
1.7481,2.3176,-0.7981
1.6075,3.9727,-0.6465
1.0780,2.8121,-0.6805
1.7835,2.4345,-0.8803
0.4606,3.3675,-0.6339
2.5793,1.0126,-0.4353
2.3762,1.0099,-0.2421
2.1563,1.3912,-0.3948
2.2071,2.8727,-0.9333
2.1625,3.5610,-0.5310
3.6363,2.3152,-0.3257
1.5827,3.7674,-0.8035
2.6990,0.8653,-0.4102
1.7641,0.5412,0.7421
1.4397,2.3897,-0.6349
3.0269,1.4213,-0.9653
2.8888,0.3967,-0.1435
2.0311,3.2327,-0.8518
3.5768,3.6515,0.8106
3.8244,2.2064,-0.2497
1.8082,1.1247,0.2072
0.6361,0.8855,0.9988
0.1074,2.8627,0.1706
1.8423,3.4428,-0.8404
2.5756,0.7998,-0.2317
1.8509,0.4103,0.7710
3.5365,3.4173,0.6215
1.5570,3.3275,-0.9852
0.4800,2.3186,0.3363
2.5958,0.5991,-0.0533
3.1442,0.8584,-0.7585
0.3601,1.3575,0.9892
1.6286,3.0340,-0.9988
3.0334,3.1635,-0.0862
2.0694,3.1229,-0.8870
3.1908,3.7657,0.6236
3.6374,3.8149,0.9204
2.2539,3.6426,-0.3771
1.2140,2.1903,-0.2597
0.4450,3.3682,-0.6222
0.0440,2.9428,0.1542
1.3741,2.9640,-0.9307
1.0897,2.6944,-0.5992
3.7009,2.7329,0.1500
1.7438,0.2744,0.9015
3.2929,2.3077,-0.6307
0.1212,3.3031,-0.2790
0.4444,1.7253,0.8259
2.3213,2.9567,-0.8443
1.4342,0.5942,0.8971
3.4900,1.7142,-0.8815
0.7250,0.3934,0.8994
0.5392,0.8660,0.9863
2.6537,1.5275,-0.8622
1.9660,1.5060,-0.3245
3.7480,0.9330,-0.9995
3.4686,1.9660,-0.7503
2.3123,1.2588,-0.4164
3.5249,3.3948,0.5944
1.4890,2.1104,-0.4420
3.6481,2.2843,-0.3436
3.0770,2.3453,-0.7584
0.4363,0.2678,0.6474
3.4733,2.9387,0.1284
1.8021,0.0902,0.9487
0.0457,2.8443,0.2490
0.7201,1.0257,0.9847
0.5520,0.2655,0.7295
